,video_id,video_views,video_likes,video_comments,video_duration
483,68H4AGHu5IY,242802,8618,577,PT10M52S
484,zqj08MeOyaQ,219746,8000,635,PT1M7S
485,nxhGzw0uWK0,100363,1924,78,PT3M42S
486,epQdnqubTA0,120323,1926,47,PT3M40S
487,MXyjWCgdlqs,667115,12620,682,PT5M39S
488,Ja5_Q10gfaI,255347,3766,210,PT9M59S
489,0X1qrbgdpl0,107621,2544,189,PT4M19S
490,uEkFjLQ1yho,3106081,65741,6339,PT10M38S
491,9oqtJq3eTsI,237651,7100,403,PT1M17S
492,7FlSikEIsgE,42521,719,47,PT1M50S
493,T5KsOIY9-bs,80529,1094,66,PT7M50S
494,kw9AF6GI7pA,615648,13984,596,PT4M9S
495,_yVhJYOr96g,93649,1361,95,PT6M9S
496,Z15FGy56YLs,71769,1065,123,PT4M42S
497,-11iag36wFU,2015193,47783,4224,PT10M18S
498,P-L1zLIjyuw,432877,7098,179,PT4M2S
499,LmXhdOYo2UI,51800,649,79,PT2M9S
500,UCjT-7WGHLg,60929,1319,121,PT2M12S
501,tpt4BkbVzC4,17020,359,39,PT3M40S
502,r6xsiEdMPw0,77257,1976,160,PT7M43S
503,dPZvTA5Bae8,115430,4853,350,PT4M16S
504,VwlBaDmFZDA,167297,2820,238,PT5M41S
505,Uf2ZkxXNxgI,614618,12910,469,PT3M47S
506,KUCX_TYKz8E,307305,3470,351,PT5M43S
507,5ddXD99B1h8,142215,3914,185,PT6M5S
508,0B4OC3MsqCE,3337140,74705,7095,PT11M22S
509,-gz3P5mK03k,90915,1684,86,PT1M4S
510,-x9WVIch4RE,37514,1633,172,PT6M37S
511,H0rXiENmbmA,15476,312,18,PT6M27S
512,kfPFqf2BdVk,111924,2049,111,PT4M15S
513,gDuiLjAlLkQ,187795,2766,126,PT7M8S
514,7AD4MmPoMlw,83122,1258,106,PT7M25S
515,2SbpnbK8h_s,254592,6185,451,PT8M16S
516,bncVV3kKGfQ,138087,4215,397,PT7M9S
517,UybTM3WJovs,1542846,31682,2258,PT10M34S
518,-mrl_kcqB-Q,190051,3336,201,PT56S
519,s_r9rWLlGIQ,104603,1912,179,PT7M24S
520,oyqvCbjRa2Q,139234,2295,231,PT3M33S
521,VDHi8-B8Iz0,137073,2772,208,PT9M50S
522,0xwTR8d768Q,586277,12676,543,PT6M14S
523,vR_RsLONzzs,1791961,39277,4718,PT9M55S
524,8mcmHRCjCpM,1002579,15909,702,PT1M38S
525,tNES61x2Dak,266864,3952,197,PT7M50S
526,ckYDdmwXScw,813325,14938,838,PT6M47S
527,ZXEF7RjDyow,347877,3948,237,PT6M1S
528,VwrEbCA_fT8,364054,4581,260,PT5M23S
529,vWN4pK7TT4o,1688946,35742,2446,PT11M27S
530,VB_gXGQnIs0,286914,6733,374,PT1M18S
531,3RBJRkjsBSU,205532,9073,630,PT3M39S
532,WLapN3yO1dw,53152,1517,84,PT3M55S
533,4e4DiyBDrBg,374002,7692,777,PT5M26S
534,xmrIFjR9lts,233477,5075,401,PT9M29S
535,VFGyR96PQzc,65894,1361,172,PT1M57S
536,ufN3zNE6TN0,25807,660,53,PT3M23S
537,ZnnqISYOavM,66573,1895,133,PT5M14S
538,H1qaq_I-T84,81680,1611,103,PT3M13S
539,i2U62rEty-Y,265077,6072,1186,PT4M51S
540,XXMkn6eldIc,749993,12670,3524,PT9M4S
541,OGK1XY4OqUY,135734,1917,181,PT7M55S
542,5EZZyqKAXiM,244366,4851,974,PT4M57S
543,yxRycNU2yEk,159523,4227,273,PT7M15S
544,UlEQuG_NYdc,1820351,35457,2560,PT10M38S
545,4pGG79VdNmU,123203,2167,123,PT1M13S
546,-pMozeLCL2Q,702204,14262,1047,PT3M52S
547,VZjM8J0hdWo,386501,5448,420,PT8M18S
548,NSeOiwVtGaQ,131196,2335,123,PT3M11S
549,7Kog5JW-7uk,81136,1207,69,PT7M1S
550,YHHyH6cu5Qs,2067829,36346,2729,PT11M36S
551,ZLXLOipfeSE,96332,2331,185,PT1M7S
552,rsaUsSu1in8,218266,3628,219,PT4M26S
553,M5_zemd7ffE,182878,2916,146,PT5M39S
554,atED43j1xi0,713778,14785,2105,PT7M55S
555,U-V881uFRqI,631849,13776,705,PT5M44S
556,eHpt311MzPE,1741954,30425,1815,PT10M22S
557,SKVMnmP-hng,123286,3659,155,PT1M11S
558,WfDNaTsbsD8,65573,614,30,PT2M20S
559,SUBOZ9hFFVg,70714,2288,109,PT5M8S
560,tBd9XRy5OPA,105850,2439,326,PT1M28S
561,tR4Red4E1zo,269247,4680,296,PT6M59S
562,nS3e4dX-QSM,673418,13085,648,PT5M7S
563,YTKs0JRVlrQ,199134,5258,364,PT10M5S
564,5ARGZGRYJ_g,315568,3854,232,PT5M2S
565,URHxV4yCOIw,68139,1820,211,PT7M37S
566,uZ2Rmsv9enU,1810874,36009,3173,PT9M50S
567,HIjf_vEbbv8,468055,14757,916,PT1M19S
568,aJjk-I3IuAA,96188,1731,109,PT2M30S
569,7quIPjqFhq0,274079,4970,289,PT3M43S
570,c66qGCDIKkY,133884,2679,390,PT10M43S
571,Kh_kbHt86rE,383010,5916,505,PT8M59S
572,GpWEjJNPIbI,139423,2536,166,PT4M6S
573,FpSvwglie84,515543,9523,705,PT3M56S
574,wV0a2ArlYpU,181417,4554,448,PT7M31S
575,_84Ov2NzTQ8,2672395,51523,4974,PT10M4S
576,ZDYbpf24eO0,185321,5854,443,PT58S
577,Ats3sY26kcM,173361,3818,225,PT2M31S
578,xq5pvGs9D6w,210980,2798,256,PT8M17S
579,gR1XCPo7oPI,96753,1348,68,PT6M13S
580,ZScJBaTUL1M,762830,13195,587,PT4M15S
581,LTCHYSQ9Q7A,91419,1368,65,PT5M14S
582,6cBNXGryZww,2468665,53183,6960,PT10M52S
583,8-Zk7iLrIQg,266063,7604,639,PT1M16S
584,jb_64MsF--c,32786,642,30,PT2M9S
585,tSoCtw5vNS0,99218,2336,228,PT3M37S
586,zgyOUkrJf6U,126070,1879,116,PT6M55S
587,QJv-Angc-QQ,250458,4980,675,PT9M22S
588,fMombMmsn_A,131384,1672,77,PT6M4S
589,QPbuah07wB0,605867,12679,829,PT4M10S
590,2YVZbbWGkYo,2144091,45134,4667,PT8M
591,23sRimLcTBk,310121,8128,591,PT5M35S
592,WXFyiaRbQ3A,161584,3570,189,PT3M1S
593,JwpAftZ_1aw,107460,1160,43,PT1M49S
594,pd8r_KM0BbA,446639,6991,397,PT7M22S
595,k1LNjxZ6iHM,325745,6375,354,PT9M16S
596,ZgUed2YirEk,469946,11135,1042,PT8M9S
597,VFIBD829-HU,365139,9714,604,PT5M17S
598,ComH85SeQ40,1747197,34530,2614,PT9M34S
599,5nNi8x9Wtrg,776141,13630,716,PT8M34S
600,Rjququ6AEAs,340505,4192,432,PT7M55S
601,At1xrrtTFrM,651196,13932,506,PT5M55S
602,mKYeSvifG9s,267205,6792,405,PT4M14S
603,UPDURM7Wodo,1701847,34547,3950,PT11M18S
604,FDXKH7orwhI,91279,1940,72,PT1M5S
605,gQ9sTDueMS8,19087,376,16,PT3M25S
606,EiEifW_Gob0,797723,15075,2837,PT9M55S
607,358FgkaBEFE,133316,2533,133,PT5M1S
608,2jXtIw7i7iM,215234,4406,212,PT3M33S
609,RLIrl3VfvlU,224919,3857,191,PT4M46S
610,ZrPZONaBRo8,2098623,42165,3543,PT10M9S
611,_ndO0jEXW5A,250231,5629,919,PT1M23S
612,FjkThgRdVBA,136411,1785,162,PT7M3S
613,mJMhgheVLJA,114682,2590,336,PT8M28S
614,Sw_7YqkdehI,825082,14573,787,PT5M28S
615,PTtTvHK9VSA,479969,6108,529,PT5M29S
616,Vw6ZjJ2g4w8,1586459,27530,2397,PT10M52S
617,4GCoeIzuc0c,195188,5303,239,PT1M10S
618,2fKGCqJ5Rzg,99018,1300,38,PT1M58S
619,oTN6BaMckVM,227413,5649,244,PT4M14S
620,mc3dT037R0s,443983,9795,375,PT5M
621,rgp9oSVgfC0,81439,1453,54,PT2M19S
622,FR3rEp_KiC4,131596,3957,404,PT7M41S
623,8CBF4oRYoVI,174738,2722,208,PT7M54S
624,Bwg-HPKgj-0,1740626,33481,2645,PT10M42S
625,v1OodOfUUsI,108073,2763,259,PT1M19S
626,nmzyPrVdFBs,306414,4033,272,PT7M58S
627,mROu3MAg6pQ,806493,14779,676,PT5M38S
628,F8ZVzqA-t9E,415834,12547,1485,PT8M45S
629,BBOSF4IAXCM,177584,3081,181,PT4M39S
630,hjs5cQJ-plQ,88438,2821,220,PT7M31S
631,oO2ktRtKgNI,1958146,39838,4362,PT10M59S
632,Y4Jm7QJe_-Y,103489,2433,154,PT59S
633,-emg05jKTmY,29858,546,62,PT3M8S
634,zJFXa7UDdfs,331357,8381,550,PT8M51S
635,PO508nFSIaM,313687,6494,288,PT6M22S
636,FJvaGJrM1ac,623891,13081,615,PT4M23S
637,1McgTTRC2u4,189494,3841,167,PT4M12S
638,uthujtFgTdA,1925337,36231,2618,PT9M45S
639,vH5vJ8e1ODw,273273,5013,731,PT1M6S
640,qE3urC7REWk,499929,11716,1331,PT5M27S
641,v04F2H_eFU4,518350,11610,1526,PT5M6S
642,ENce6kCDPrw,410572,11434,1229,PT5M3S
643,3O_bM9xS10o,461458,8871,467,PT7M45S
644,SIm4S9Am4Ls,1606533,32591,2317,PT11M10S
645,CJWwsfqSQDA,138367,4246,276,PT1M17S
646,oBjGZNpeu4c,26934,611,40,PT5M44S
647,_pyy-FT1ZQo,107123,1634,89,PT1M48S
648,hjSqgJgCRLo,36170,863,54,PT3M15S
649,xCV3kDVh03Q,883253,17707,1041,PT7M54S
650,VDMpgEmGjZM,206108,4551,467,PT6M
651,OFfRTvyJCKg,158458,2783,178,PT8M11S
652,7z2Ej3F2uw8,118125,3278,274,PT5M36S
653,0dwxAExtnCA,69303,1879,112,PT4M48S
654,RbpsnAQXqNc,1417453,29185,2640,PT10M14S
655,Rs7iPPqg7Q8,85834,1878,88,PT49S
656,KFSVvFTCfdI,714394,14335,530,PT5M21S
657,zyan_rA2kD0,95822,1732,99,PT6M59S
658,kngBoGkCTEk,200411,3041,133,PT3M19S
659,jvvSicFcIKs,474035,7379,312,PT6M36S
660,LHf913JgNqk,71352,2192,137,PT7M5S
661,geSDz5Z8l48,1413669,30107,2412,PT11M39S
662,R_fQxkpOY5w,112723,2769,101,PT54S
663,Sm3pspseM4Y,678332,21494,1459,PT8M26S
664,QZJTtBPcKnA,309508,7355,516,PT9M58S
665,Jpq7kprPf8s,179009,4202,256,PT3M25S
666,865qB_qQ02E,74289,1396,118,PT1M27S
667,Nab7_0nGeSc,412701,10826,628,PT3M35S
668,8mtcyB25wKI,1410286,28259,1544,PT10M28S
669,xXRiZqXnc1c,1293415,18902,948,PT6M51S
670,XAl5bT_pH6g,86732,1523,195,PT58S
671,SXX8Lkq2w_4,653328,11848,377,PT4M24S
672,IdvCVHD4_5k,246685,3981,334,PT8M49S
673,2p2zzclpmus,1084418,19924,790,PT6M17S
674,oOwe3s3cCZ0,1469834,29084,1825,PT11M40S
675,jhuo3opNANk,75780,2332,175,PT4M3S
676,2DwGODA2t9I,156898,3123,287,PT3M14S
677,l2Ery7HycI4,275749,6801,686,PT5M19S
678,lN_eFIwt60c,80790,829,96,PT2M57S
679,FdZpYgwZJMM,117884,2191,96,PT1M10S
680,73IDqbBp86g,374539,7771,613,PT8M39S
681,q3qmBUCeIHQ,1026947,24523,1090,PT7M46S
682,IGhGBZAoV3k,84210,1003,48,PT4M50S
683,NYdlsr64-6c,85050,928,45,PT4M37S
684,vtLjrP64pS8,50528,1721,174,PT5M52S
685,RsiuZsDzUs0,1582989,28157,1747,PT11M52S
686,BrFtBrI6_d4,31335,972,64,PT8M13S
687,agS0Ev6gkik,572713,7282,517,PT8M11S
688,3oBJ-QCmEWk,626360,12388,522,PT7M10S
689,G4TOgJpDWIs,815534,12754,559,PT1M29S
690,AJWhyzZ9P4k,374235,6119,347,PT4M40S
691,17BoCXFs2e0,300311,4299,162,PT3M35S
692,4rJi_xuopWI,72451,1945,162,PT6M50S
693,el_mS1s4KIQ,1713028,30299,2352,PT11M1S
694,qgIGqpAJsQA,94678,1503,77,PT4M40S
695,tbjJ_oH95hg,140223,2090,119,PT8M
696,FCxiAsLih_k,872274,16358,823,PT7M39S
697,Okm4SGY5cXY,210238,3453,222,PT8M4S
698,xoDDD9uIoFM,92312,1526,60,PT38S
699,9sLSj2qPQz0,1676272,31251,1837,PT9M10S
700,XRUFv9JMECY,885768,16627,1282,PT9M42S
701,hrAVy048NKg,129132,1674,87,PT5M46S
702,Pq9b0qpqADE,580978,18789,1452,PT5M39S
703,Hl6NJN5igpE,176670,2215,82,PT4M4S
704,bPegA9NkY8A,144234,2356,324,PT1M25S
705,nYQfOlMl3ww,1559226,28452,1801,PT12M11S
706,fRmUD-6vmBQ,48658,523,27,PT2M27S
707,5S2X60XKj0g,35183,586,42,PT3M35S
708,r2Kwpj-7Pt0,244617,3370,157,PT5M15S
709,UL61FzIzTzE,222770,3926,200,PT1M18S
710,xdiN_HQPBeI,674454,11856,686,PT6M52S
711,t11wj0K-ZK8,120987,2325,168,PT5M5S
712,Y6eo_GSxMXY,99119,1520,99,PT5M10S
713,i6XfWtROQnI,1956153,33909,2258,PT10M37S
714,DfEQpZuCovU,43167,1487,196,PT6M16S
715,5E6lUoKsKrI,36899,1212,55,PT5M2S
716,baeIld1H-dI,168785,4119,351,PT7M32S
717,L7u5J3EVyDc,111371,2017,161,PT1M3S
718,nR07dLsuhlc,235756,4473,181,PT7M5S
719,Ngo8AAIyQpU,63725,1019,70,PT7M26S
720,OTOWuBYj8Ho,448021,5218,143,PT4M9S
721,WfV-Sph5K6o,918611,9935,329,PT9M23S
722,j6EIzvWTKXw,1712370,32601,2593,PT9M47S
723,_4Qv-nA6B94,245927,3055,126,PT5M43S
724,JWGsF_Y_3p0,180992,4001,332,PT5M7S
725,lBjwNZ9NUD8,81352,1363,66,PT1M8S
726,MzmGcDubMQ8,158825,4480,493,PT8M43S
727,ICmnbCsix2A,214683,3116,113,PT6M7S
728,Z3vSqhas2Jg,1830239,35832,3279,PT11M56S
729,qsywsTIO99M,275297,4408,271,PT8M49S
730,0MdwvNoeIag,132165,2658,165,PT2M54S
731,5Xlcd62nPWs,78655,1224,73,PT6M33S
732,Prj-jsV8UG8,381291,7633,391,PT5M28S
733,o-2_C5FQmWg,158845,2890,178,PT1M13S
734,F9Mf6k7qMdA,1695220,32077,3356,PT11M34S
735,8Vc4SVuxBmc,73948,1192,102,PT2M37S
736,o-YwSEuTj4A,28763,301,48,PT2M51S
737,tI2PSN_SSQA,410400,8133,712,PT5M51S
738,kDIwvTPY2-s,111055,2339,181,PT59S
739,i1Yv2lejbwo,728385,12973,1350,PT6M24S
740,MNeY33fw9b0,291247,6891,542,PT3M9S
741,KJr7SwQ03pg,1778644,27414,2284,PT8M19S
742,_lLIqH9OtEg,1733373,33630,3155,PT10M35S
743,T9jVtFj6NI0,93858,520,51,PT2M57S
744,uQnp9OURQgM,51700,1548,79,PT5M20S
745,uhkgK3UpeV0,422034,7342,172,PT4M27S
746,gTsIYxGos-Q,141825,2128,180,PT1M11S
747,U5eemAHc_Y0,293574,7537,374,PT10M2S
748,L-skbGHgVSM,1057891,18109,564,PT5M5S
749,JjNA1E9XbsY,1399918,27947,802,PT7M15S
750,8RUEiRlz1Pw,88302,2547,181,PT6M42S
751,T8fvBOGkf2Y,1623141,30083,2754,PT10M17S
752,JBBPLYFz2jQ,21118,664,85,PT4M45S
753,gFamW4ZRTK4,159898,2104,177,PT7M23S
754,RYqlPr2aZmw,814727,15929,1113,PT7M4S
755,KNSwt2WkaK4,98048,2081,206,PT54S
756,ELduJKp3oD0,429516,8174,295,PT8M57S
757,Da748J02bbY,88459,1417,123,PT4M10S
758,5jUQ2Cn7HWc,1984132,35407,2526,PT10M38S
759,v21ap7mfOrc,240256,4190,130,PT4M42S
760,mxc6adoUwzE,928971,14440,547,PT8M28S
761,bJiAf0-ZCEk,93994,1305,115,PT41S
762,UM70YUm4znM,182867,3132,81,PT2M59S
763,ALw3OnkfEPk,584938,11696,444,PT7M4S
764,siIzKayL3zo,1708126,30354,2318,PT12M9S
765,I1DK172IxL8,77171,692,24,PT2M28S
766,gYsFvdHtxWs,67770,1426,150,PT2M53S
767,YPwqtAeoPEI,117176,2417,153,PT6M43S
768,eaISyGOcbAg,906751,16151,788,PT4M57S
769,F46EPcTYhAQ,65119,1599,79,PT3M38S
770,t9iP4AxgIno,126192,2793,126,PT1M14S
771,FxBZlKuVcSc,83576,1702,144,PT8M19S
772,-Q6JVvuqf3g,1696776,30579,2670,PT10M17S
773,8MHsKPGaP8Y,242515,2955,548,PT7M42S
774,ZYXp-LBA8LE,147882,3186,185,PT7M31S
775,50beNWLteX8,180201,2826,211,PT8M12S
776,BsBH97udaIY,95796,2036,77,PT2M51S
777,HvoMi2TE3zw,106304,2368,171,PT1M20S
778,bIMQCmz1vQk,1992102,33458,2815,PT11M2S
779,f0ISUMo0zDU,606327,9231,1107,PT38S
780,E6l0ObY2XVM,6922388,115652,33247,PT38M31S
781,89iNouu6Adg,1837422,34805,3082,PT10M55S
782,dUZopKeQm6k,402526,6528,355,PT4M45S
783,pruHzVs7OiM,785812,9964,837,PT6M45S
784,a7P156XvvO4,490310,6405,450,PT5M27S
785,w-kg7rv7ZEk,91501,1837,68,PT1M7S
786,T4ladbKoOVM,762563,14023,880,PT5M54S
787,W28w3Hv3xfI,2180169,42628,2966,PT11M22S
788,rOaUXBcrHTM,25021,867,54,PT5M57S
789,A6uI3lQoVvU,512817,8391,438,PT7M41S
790,DFX03QqJSW0,170539,2229,196,PT8M10S
791,8x8zWWz2SHc,932937,17557,669,PT4M31S
792,KyTX4I-uMgc,419546,6444,491,PT4M16S
793,gRUO7E9M_K8,181384,5534,353,PT1M10S
794,nJ28KcV05Ns,2290081,48602,3783,PT11M10S
795,gCwQPwcpIU8,374439,3894,1576,PT1M8S
796,OgLLDZPp9PI,169637,4920,148,PT3M18S
797,ruItmaWDJdo,754217,12491,428,PT4M44S
798,dEvSAwjRQSc,434295,2393,235,PT3M10S
799,ZnQH-pySrow,326841,7081,267,PT7M25S
800,AMy0UP4pjiQ,444084,4839,625,PT7M6S
801,5m1CbzIMbeI,148722,3192,188,PT1M22S
802,XZ_DuHqyZs8,2140973,45577,3453,PT11M20S
803,TM-ZKa1nv7k,139347,2467,148,PT9M1S
804,8zXcn-iy7hg,135437,2330,81,PT8M48S
805,unFmZZEK0-M,654842,11715,641,PT5M52S
806,eJng9yzbLi8,121262,1881,165,PT2M24S
807,ROYp_fc7Oo4,517591,9879,1095,PT1M29S
808,YWoMk7D_lxQ,2449154,51736,3408,PT10M54S
809,wLBikz8Jh0Y,119167,2415,181,PT4M27S
810,8EgiycXFMEQ,76752,1048,46,PT2M39S
811,cShfzLYQrIs,24301,687,65,PT3M46S
812,mPazpumZkDQ,464731,5709,392,PT7M52S
813,KzUha2b4Grw,253731,4115,241,PT5M11S
814,5im5QCEEulo,305915,6803,372,PT7M2S
815,CWhs0asyJCk,60809,2245,226,PT4M27S
816,qYCiJn_qYDI,175750,2939,93,PT2M39S
817,FSRtE5yUsD0,152075,3857,208,PT1M8S
818,pWAyV_GoJxA,2835563,48652,5443,PT11M14S
819,XVGnyOkQiY4,94530,3296,100,PT1M29S
820,exP5yPkP9dM,142583,2041,197,PT9M21S
821,tBEVdChLnfk,617724,7961,280,PT6M46S
822,dOpd6QCBEUs,587519,10212,523,PT7M8S
823,IwnMZdOBF64,87711,2254,109,PT3M24S
824,R3vHlK5r5Lg,27253,671,32,PT5M21S
825,qlLxhCwQ9AI,43955,1164,114,PT5M
826,YrS1HHOt7qQ,77583,1714,101,PT51S
827,nyKAlp6tN3s,172887,4202,420,PT6M4S
828,OBzD14v1g8U,2245247,37647,3339,PT10M13S
829,kZn3zUSaPWY,108126,2602,146,PT3M39S
830,ivc05ikCeCg,90156,1434,91,PT57S
831,IYDgmO2kSic,90852,1573,71,PT2M40S
832,CclDriJeQy4,84845,1868,96,PT4M16S
833,4uFPEhraY4Y,210889,4319,270,PT6M20S
834,9tTihcVRU4E,488047,20834,1626,PT12M41S
835,FGtB_tEVFGk,1546524,30585,2385,PT10M26S
836,7-FBcKRMiak,54973,1024,39,PT4M19S
837,gg7f47gNdy4,168683,2041,154,PT7M42S
838,ZBgIDukVC_Q,121745,2337,152,PT1M18S
839,kHJbwTnZKJI,757546,13176,663,PT6M16S
840,73A0AKdEPzY,85701,1674,91,PT7M48S
841,o5BDoi06j4M,1945664,34864,2539,PT11M25S
842,UKuTkzVtydY,53420,890,27,PT2M34S
843,FfuHROdmqsc,88431,1748,183,PT4M31S
844,cXxsxmaobxs,536272,12463,2269,PT8M33S
845,kPt_2YosFYo,175245,1836,119,PT5M28S
846,zj9EKIPFgls,786099,13470,639,PT4M44S
847,Fl9phrDrlbM,94596,1534,81,PT4M28S
848,vOD_MjDBF4c,141156,3476,107,PT1M8S
849,Gax3tXNH3Is,1654944,30885,3014,PT10M
850,YYz7KIWwbCs,52700,1553,198,PT8M21S
851,yCdOya5knaI,603569,9869,1207,PT9M33S
852,lBteY1YCcU4,106050,2902,247,PT1M13S
853,_IgzgjvelM8,116958,2013,87,PT4M1S
854,FzqTbdgJQhk,223889,3791,149,PT7M31S
855,5Xbj7Yt3fQU,375876,8213,1074,PT6M45S
856,QWnylrt8b0k,2047524,37371,2619,PT9M39S
857,ZHBu-Xa7It4,462375,9930,641,PT9M41S
858,ByKxOiKwb4A,324017,6827,474,PT9M15S
859,oDzOW_-j46U,279243,6507,282,PT6M15S
860,ZQg-OuwC4-A,197228,5251,154,PT3M51S
861,MVOtgyVja2g,496453,3972,241,PT43S
862,M50zyYn4Cnw,2100175,41655,2974,PT9M27S
863,Ikt7-d4tHbs,884862,17655,1419,PT7M13S
864,2WeLksKrb4k,582599,7744,721,PT8M12S
865,FAJclAeuTpA,79965,1188,39,PT5M11S
866,n9PmavojUn0,85009,1685,84,PT4M39S
867,nBvn1NjplSk,135505,3580,197,PT56S
868,mghsZwD9x4Q,1830821,34722,1925,PT10M3S
869,B_OVFLQIGmg,58817,916,58,PT2M26S
870,6dN-MLx9oOo,120946,1421,95,PT1M3S
871,zluEMM-cacw,606526,7159,165,PT4M51S
872,wh1792COd8k,240194,4899,208,PT4M20S
873,wU6VQeuDGMQ,438686,5991,513,PT9M34S
874,GehpIu6qxD4,422497,6082,217,PT6M24S
875,T_IGNT0cQC0,2904952,49402,3925,PT11M25S
876,VY_GraFWdsg,102497,1386,140,PT29S
877,U-G2TdXCyIo,87367,1982,96,PT5M31S
878,qYpa7PsgUWs,793731,15493,920,PT5M19S
879,jCFyAnCrbVU,152190,3116,244,PT3M53S
880,3YEgj_Svh78,329427,4760,1017,PT8M40S
881,UAWARwTtHfI,106094,2898,232,PT1M4S
882,X6mglzV4e5s,175098,4053,257,PT7M19S
883,f5TgVKEKo5A,313493,6306,596,PT14M36S
884,xLw_d0zFd2A,2013809,40009,3106,PT11M23S
885,T0onQUTHzJo,421381,6552,591,PT7M1S
886,xpWevZ5yQz8,412675,18802,3390,PT9M11S
887,kCOCn2kscfI,209305,4163,303,PT5M45S
888,tWmfshqyFRo,476194,9576,323,PT5M51S
889,jo0V-yKIW1U,79369,1624,136,PT1M30S
890,PJEvh0935kg,1979055,32897,2222,PT9M59S
891,oShze0B9OXQ,146836,2659,307,PT5M6S
892,Vv6Obfzx370,796134,14924,632,PT5M34S
893,PkuMMAcoORs,260155,3431,481,PT7M55S
894,N2DENpcl8_0,278011,4926,376,PT1M10S
895,65ZlsBfCaqA,95707,1625,117,PT7M39S
896,qgiG12hXyz8,2483678,44759,3253,PT11M1S
897,upJf6zmnmTE,164711,1551,62,PT2M27S
898,Tfp2VoQhhDg,96109,2293,100,PT1M45S
899,MqZdWOlflvw,254451,4312,254,PT6M17S
900,MIy3UmqbsxI,1246815,19937,1098,PT5M14S
901,637Ra14kcxE,422173,4955,358,PT8M33S
902,0Bs3GnL4HSo,250464,3889,183,PT5M44S
903,uo27SOh1EgQ,1334526,26588,1331,PT10M30S
904,8benYazdrdM,738533,15691,689,PT7M28S
905,Cx8LersKbUs,505564,10214,414,PT6M10S
906,xmc0GlJn3zE,37465,802,56,PT4M34S
907,7oY3u1zdAEw,98865,1477,76,PT4M50S
908,fpBae_f87eQ,77856,1674,109,PT4M7S
909,Fs7lyQ9fdY4,99627,2472,213,PT1M9S
910,OEgrKI7l8CA,2222621,38838,2998,PT11M11S
911,N4hBrbCsiCw,1061946,21608,1347,PT6M54S
912,zt4eVA0Rz7c,145920,3781,293,PT1M55S
913,YcAi-F99js4,197814,7340,397,PT6M51S
914,Xh94oTh6n7I,733419,8822,567,PT7M18S
915,IyH1x2R8FRg,982584,11948,629,PT5M34S
916,D3turAfIbMs,2149883,40393,3278,PT10M30S
917,3qj53IWnoa0,74191,1108,53,PT2M11S
918,LH37tR0bYu4,97215,1179,90,PT7M36S
919,gXeRS6H0iMY,134620,2384,214,PT1M18S
920,0-4MxF6YT20,32669,398,19,PT3M11S
921,qZtjyvaT9ro,177976,2224,144,PT7M21S
922,jzeL2ClG_cE,911936,15823,753,PT5M28S
923,E2CYAPQHeqY,81382,1160,44,PT4M3S
924,ULefxDXcotQ,2436794,42088,3048,PT9M18S
925,w1SjMy0Xet4,208197,4349,220,PT6M33S
926,n3adKrV9zLI,350524,6061,594,PT1M11S
927,C07KLr4LUec,91242,1316,121,PT5M6S
928,0_mEEAkSaBc,201150,2203,350,PT6M49S
929,VJ8J-UupQQ0,104267,1948,122,PT5M21S
930,JIK_8hTR8rs,309330,5046,442,PT8M51S
931,HMH8K_Kj6oE,2215999,43645,3923,PT11M27S
932,zDf42hoHvrs,529663,8663,314,PT2M49S
933,6V_sEqfIL9Q,5832025,107103,14746,PT12M25S
934,hD4fJGR4qCk,614884,12876,432,PT4M43S
935,Am5J8-g0tmU,635431,12598,491,PT3M6S
936,vdds98RiUm8,185369,3666,362,PT5M31S
937,sGa2nU_-6Gg,271733,8996,674,PT1M19S
938,Jaq7nsiU72U,2427917,47573,3866,PT10M1S
939,LAt2XVlKHLM,172667,5684,438,PT3M28S
940,AjqujHMIStk,588863,14170,965,PT6M7S
941,9IP_TArmqgI,205297,5410,247,PT59S
942,8gfqh-ZrHY8,2006302,40809,4769,PT23M29S
943,U6OcwLJWzbU,2610139,52743,2991,PT11M
944,u1qjAOyX4Jo,60788,995,26,PT2M29S
945,klx6Yed6rnI,136053,3770,164,PT1M37S
946,hm85f8g0DYg,145638,2515,126,PT8M54S
947,IU_RRg4TD8g,438385,4683,217,PT5M32S
948,Eso1JQqft2I,916321,7865,311,PT6M48S
949,3wiyTdmmfQc,635185,13058,606,PT4M34S
950,fThIMpQsSPs,187332,4884,537,PT1M22S
951,70z6FQ5Cn80,2888259,53925,2943,PT11M22S
952,x1KkEqYQhVA,108148,3814,963,PT7M34S
953,qGYPyNP6iDE,92197,1830,129,PT7M
954,oU9WVprFlMU,144148,2120,203,PT7M48S
955,dc2348VSyCQ,294035,4840,295,PT4M50S
956,U4e4hF3cc6Y,572198,7278,588,PT8M5S
957,9SP_8m3vK9g,258423,7497,397,PT1M43S
958,Tj6AH54w3nM,216318,5206,351,PT7M29S
959,noSMWMgIyCs,2455275,47942,3812,PT8M59S
960,vEfLa33mbJ8,175970,2467,158,PT8M4S
961,tnujOkH3jcU,195505,3447,216,PT5M59S
962,GE1FfFCY6R8,307879,4174,250,PT6M38S
963,xUZ_0OM_ozo,642045,12151,580,PT5M59S
964,jHYyxRX1aMc,1484492,24158,1891,PT9M52S
965,K7rLPwwNLqM,805780,15565,345,PT4M3S
966,mbTWgFDwaAE,246168,6100,493,PT4M16S
